Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1347,Standard,,,,Wayfarers,,White Jersey,Red,Dosbrak
1348,Standard,,Sweat,,Wayfarers,Pigskin Ball,White Jersey,Black,Dosbrak
1349,Young,,Sweat,,Laser Eyes,Pigskin Ball,Red Jersey,Green,Dosbrak
1350,Standard,,Sweat,,,Fire Ball,Patriot Flag,Green,Dosbrak
1351,Old,,,,Bloody Eye,Fire Ball,Blue Jersey,Team,Dosbrak
1352,Standard,BA Snapback,,,,Captain Armband,Black Jersey,Green,Dosbrak
1353,Standard,BA Snapback,Sweat,,,Yellow Card,Black Jersey,Orange,Dosbrak
1354,Standard,,,,Laser Eyes,Confetti,Suit,Red,Dosbrak
1355,Standard,Wooly Hat,Sweat,,,,Red Jersey,Red,Dosbrak
1356,Old,BA Snapback,,,,European Trophy,Red Jersey,Orange,Dosbrak
1357,Standard,BA Snapback,Sweat,,Bloody Eye,Pigskin Ball,Suit,Black,Dosbrak
1358,Old,,Sweat,Gold Mouthguard,Wayfarers,Boot Award,Red Jersey,Green,Dosbrak
1359,Old,BA Snapback,,Medal,Wayfarers,Pigskin Ball,Blue Jersey,Orange,Dosbrak
1360,Young,,England Paint,,Bloody Eye,,,Black,Dosbrak
1361,Standard,,,,Wayfarers,League Trophy,Red Jersey Torn,Red,Dosbrak
1362,Standard,Wooly Hat,,Medal,,Please Buy Rooney,Red Jersey,Green,Dosbrak
1363,Standard,,,,Wayfarers,,Black Jersey,Orange,Dosbrak
1364,Standard,,,,Bloody Eye,Yellow Card,White Jersey,Team,Dosbrak
1365,Old,,,,Wayfarers,Please Buy Rooney,Blue Jersey,Green,Dosbrak
1366,Standard,,Sweat,Medal,,Pigskin Ball,Patriot Flag,Blue,Dosbrak
1367,Standard,BA Snapback,,,,Pigskin Ball,Red Jersey,Orange,Dosbrak
1368,Standard,Title Crown,Sweat,Gold Mouthguard,,Boot Award,Black Jersey,Black,Dosbrak
1369,Standard,,,,,,White Jersey,Blue,Dosbrak
1370,Old,Winner Hat,,Diamond Grill,,Confetti,Red Jersey,Red,Dosbrak
1371,Standard,Wooly Hat,,,Wayfarers,Yellow Card,Red Jersey,Black,Dosbrak
1372,Standard,,England Paint,,Bloody Eye,,,Green,Dosbrak
1373,Standard,,,,,Diamond Ball,Red Jersey,Orange,Dosbrak
1374,Young,,,Gold Mouthguard,Laser Eyes,Pigskin Ball,Blue Jersey,Red,Dosbrak
1375,Standard,,,,,,White Jersey,Stadium,Dosbrak
1376,Old,BA Snapback,,,,Fire Ball,Black Jersey,Red,Dosbrak
1377,Standard,,,,Wayfarers,European Trophy,Training Hoodie,Black,Dosbrak
1378,Old,,,,Bloody Eye,Pigskin Ball,Training Hoodie,Blue,Dosbrak
1379,Standard,,,,,League Trophy,Red Jersey Torn,Blockasset,Dosbrak
1380,Standard,,Sweat,,Wayfarers,Please Buy Rooney,Patriot Flag,Team,Dosbrak
1381,Standard,,,,Wayfarers,Please Buy Rooney,Red Jersey,Orange,Dosbrak
1382,Standard,Wooly Hat,,,,League Trophy,Red Jersey,Blockasset,Dosbrak
1383,Standard,,Sweat,,,Captain Armband,Black Jersey,Green,Dosbrak
1384,Standard,,,,,,Managers Jacket,Blue,Dosbrak
1385,Old,,Sweat,Diamond Grill,Laser Eyes,Pigskin Ball,Patriot Flag,Orange,Dosbrak
1386,Young,,,,Bloody Eye,Please Buy Rooney,Training Hoodie,Green,Dosbrak
1387,Standard,BA Snapback,,,Wayfarers,Captain Armband,Black Jersey,Blue,Dosbrak
1388,Standard,Title Crown,,,,Pigskin Ball,Blue Jersey,Orange,Dosbrak
1389,Young,,,Medal,Wayfarers,Confetti,Red Jersey,Red,Dosbrak
1390,Standard,Winner Hat,England Paint,,,,,Blue,Dosbrak
1391,Standard,,Sweat,,Wayfarers,Pigskin Ball,Red Jersey,Black,Dosbrak
1392,Old,,Sweat,,,Captain Armband,Black Jersey,Green,Dosbrak
1393,Old,,,,,Pigskin Ball,Managers Jacket,Red,Dosbrak
1394,Standard,,,,Wayfarers,Please Buy Rooney,Red Jersey,Red,Dosbrak
1395,Standard,,,Medal,,Captain Armband,Black Jersey,Blue,Dosbrak
1396,Standard,,,,Wayfarers,European Trophy,Red Jersey,Black,Dosbrak
1397,Standard,BA Snapback,England Paint,,,,,Orange,Dosbrak
1398,Standard,,,Medal,Wayfarers,Please Buy Rooney,Suit,Blue,Dosbrak
1399,Standard,Winner Hat,,,,Boot Award,Red Jersey,Black,Dosbrak
1400,Standard,BA Snapback,Ad Beard,Medal,,League Trophy,Red Jersey Torn,Red,Dosbrak
1401,Standard,Title Crown,Sweat,,Wayfarers,League Trophy,Red Jersey Torn,Black,Dosbrak
1402,Young,,,,,,White Jersey,Red,Dosbrak
1403,Young,BA Snapback,Sweat,,Bloody Eye,Fire Ball,Suit,Green,Dosbrak
1404,Standard,,,,,,Black Jersey,Blue,Dosbrak
1405,Standard,,Sweat,,Bloody Eye,Captain Armband,Black Jersey,Green,Dosbrak
1406,Standard,,,,Laser Eyes,,Training Hoodie,Blockasset,Dosbrak
1407,Standard,BA Snapback,,Medal,,Boot Award,Training Hoodie,Green,Dosbrak
1408,Standard,,,,,Fire Ball,White Jersey,Green,Dosbrak
1409,Standard,Wooly Hat,England Paint,,,,Red Jersey,Green,Dosbrak
1410,Old,,,,,Pigskin Ball,Suit,Green,Dosbrak
1411,Standard,,Sweat,,,Pigskin Ball,Suit,Green,Dosbrak
1412,Standard,,,,,Boot Award,Patriot Flag,Red,Dosbrak
1413,Standard,Winner Hat,,Diamond Grill,,,Red Jersey,Black,Dosbrak
1414,Standard,,England Paint,,,,,Green,Dosbrak
1415,Standard,,Sweat,,,Boot Award,Training Hoodie,Green,Dosbrak
1416,Old,,Sweat,,,,Suit,Orange,Dosbrak
1417,Standard,BA Snapback,,,,Fire Ball,Blue Jersey,Black,Dosbrak
1418,Standard,,,,,Pigskin Ball,Suit,Black,Dosbrak
1419,Standard,,,Gold Mouthguard,,Captain Armband,Black Jersey,Orange,Dosbrak
1420,Standard,,Sweat,,Wayfarers,Pigskin Ball,Black Jersey,Team,Dosbrak
1421,Standard,,,Gold Mouthguard,,Pigskin Ball,Training Hoodie,Black,Dosbrak
1422,Standard,Wooly Hat,Sweat,Medal,Bloody Eye,Captain Armband,Black Jersey,Red,Dosbrak
1423,Standard,,Sweat,Gold Mouthguard,,Pigskin Ball,Blue Jersey,Red,Dosbrak
1424,Young,,Sweat,,,Diamond Ball,White Jersey,Blockasset,Dosbrak
1425,Standard,,,,,,White Jersey,Blue,Dosbrak
1426,Old,BA Snapback,Sweat,,Bloody Eye,Yellow Card,White Jersey,Green,Dosbrak
1427,Old,Wooly Hat,,,Wayfarers,Please Buy Rooney,Red Jersey,Black,Dosbrak
1428,Young,,Sweat,,Wayfarers,Confetti,Blue Jersey,Blue,Dosbrak
1429,Young,,Sweat,,,,Suit,Green,Dosbrak
1430,Standard,,,Medal,,Please Buy Rooney,Training Hoodie,Orange,Dosbrak
1431,Standard,BA Snapback,,,,Captain Armband,Black Jersey,Orange,Dosbrak
1432,Standard,,,,Wayfarers,Yellow Card,Blue Jersey,Blue,Dosbrak
1433,Old,BA Snapback,,Diamond Grill,,Captain Armband,Black Jersey,Stadium,Dosbrak
1434,Standard,Winner Hat,Sweat,Gold Mouthguard,Bloody Eye,,Red Jersey,Green,Dosbrak
1435,Young,,,,Laser Eyes,Captain Armband,Black Jersey,Orange,Dosbrak
1436,Standard,Title Crown,,,Bloody Eye,League Trophy,Red Jersey Torn,Blue,Dosbrak
1437,Young,,,,,,Blue Jersey,Green,Dosbrak
1438,Standard,,,,,Yellow Card,White Jersey,Red,Dosbrak
1439,Standard,Wooly Hat,,,Wayfarers,,Red Jersey,Blockasset,Dosbrak
1440,Standard,Winner Hat,,,Laser Eyes,Confetti,Red Jersey,Red,Dosbrak
1441,Standard,,England Paint,Gold Mouthguard,,,,Orange,Dosbrak
1442,Standard,,,,,Diamond Ball,Managers Jacket,Black,Dosbrak
1443,Standard,,,,Laser Eyes,Fire Ball,Managers Jacket,Orange,Dosbrak
1444,Standard,,,,,Pigskin Ball,White Jersey,Black,Dosbrak
1445,Standard,BA Snapback,England Paint,,,,,Orange,Dosbrak
1446,Standard,,Sweat,,Wayfarers,Fire Ball,Black Jersey,Black,Dosbrak
1447,Young,,,,Laser Eyes,Yellow Card,Red Jersey,Black,Dosbrak
1448,Standard,,,,,Captain Armband,Black Jersey,Orange,Dosbrak
1449,Standard,Title Crown,,Medal,Wayfarers,Captain Armband,Black Jersey,Red,Dosbrak
1450,Standard,,,,,European Trophy,Managers Jacket,Black,Dosbrak
1451,Young,Winner Hat,England Paint,,,,,Blue,Dosbrak
1452,Standard,Winner Hat,,Gold Mouthguard,,Pigskin Ball,Suit,Red,Dosbrak
1453,Standard,Winner Hat,,,Wayfarers,Confetti,Red Jersey Torn,Orange,Dosbrak
1454,Standard,,,Medal,Bloody Eye,Yellow Card,Blue Jersey,Blue,Dosbrak
1455,Old,,Sweat,,,Yellow Card,White Jersey,Orange,Dosbrak
1456,Standard,,,Medal,Wayfarers,Please Buy Rooney,White Jersey,Black,Dosbrak
1457,Young,,Sweat,Diamond Grill,,Captain Armband,Black Jersey,Green,Dosbrak
1458,Old,Wooly Hat,,,,Yellow Card,Red Jersey,Red,Dosbrak
1459,Standard,Wooly Hat,,Medal,,,Red Jersey,Red,Dosbrak
1460,Standard,,England Paint,Gold Mouthguard,,,,Black,Dosbrak
1461,Old,Winner Hat,,,,,Training Hoodie,Orange,Dosbrak
1462,Old,,,,,Fire Ball,Blue Jersey,Blue,Dosbrak
1463,Young,,England Paint,,,,,Green,Dosbrak
1464,Young,,,,,Yellow Card,Patriot Flag,Green,Dosbrak
1465,Standard,Wooly Hat,Sweat,,,Pigskin Ball,Red Jersey,Orange,Dosbrak
1466,Old,BA Snapback,,,,,Suit,Black,Dosbrak
1467,Old,Winner Hat,,Medal,Bloody Eye,Yellow Card,Suit,Red,Dosbrak
1468,Young,,,,,Pigskin Ball,Red Jersey Torn,Red,Dosbrak
1469,Standard,BA Snapback,,,,,Black Jersey,Green,Dosbrak
1470,Old,,,,,,Training Hoodie,Green,Dosbrak
1471,Old,,,,Wayfarers,,Managers Jacket,Orange,Dosbrak
1472,Old,Title Crown,,,Laser Eyes,Yellow Card,White Jersey,Red,Dosbrak
1473,Old,,,Gold Mouthguard,,Yellow Card,Astronaut,Black,Dosbrak
1474,Old,Winner Hat,,,,,Red Jersey,Stadium,Dosbrak
1475,Old,,,,Bloody Eye,League Trophy,Red Jersey Torn,Black,Dosbrak
1476,Old,,,Medal,Bloody Eye,Captain Armband,Black Jersey,Red,Dosbrak
1477,Standard,,Sweat,,,Please Buy Rooney,Suit,Black,Dosbrak
1478,Young,,,,,League Trophy,Red Jersey Torn,Green,Dosbrak
1479,Young,,England Paint,,Laser Eyes,,,Green,Dosbrak
1480,Standard,,,Medal,,,Managers Jacket,Green,Dosbrak
1481,Standard,,,Gold Mouthguard,Laser Eyes,Fire Ball,Blue Jersey,Green,Dosbrak
1482,Standard,,,,,Yellow Card,Managers Jacket,Green,Dosbrak
1483,Standard,,,,,League Trophy,Red Jersey Torn,Orange,Dosbrak
1484,Standard,Wooly Hat,Sweat,,Laser Eyes,Yellow Card,Red Jersey,Blockasset,Dosbrak
1485,Standard,,,,Bloody Eye,Fire Ball,White Jersey,Red,Dosbrak
1486,Standard,Wooly Hat,,Gold Mouthguard,Laser Eyes,League Trophy,Red Jersey,Red,Dosbrak
1487,Standard,Winner Hat,,,,Captain Armband,Black Jersey,Black,Dosbrak
1488,Old,,Sweat,,,Yellow Card,Black Jersey,Red,Dosbrak
1489,Standard,,,Diamond Grill,,Yellow Card,Training Hoodie,Orange,Dosbrak
1490,Old,,,,,Pigskin Ball,Black Jersey,Black,Dosbrak
1491,Standard,,,,,Confetti,Red Jersey,Blue,Dosbrak
1492,Young,BA Snapback,England Paint,,Wayfarers,,,Black,Dosbrak
1493,Old,Winner Hat,,Diamond Grill,,,Red Jersey,Green,Dosbrak
1494,Old,BA Snapback,Sweat,,,,White Jersey,Red,Dosbrak
1495,Old,Winner Hat,Sweat,,Wayfarers,Captain Armband,Black Jersey,Blue,Dosbrak
1496,Standard,,,,,Captain Armband,Black Jersey,Orange,Dosbrak
1497,Standard,,Ad Beard,Gold Mouthguard,Wayfarers,,Suit,Blue,Dosbrak
1498,Standard,,,Diamond Grill,,Confetti,Blue Jersey,Orange,Dosbrak
1499,Young,,England Paint,,,,,Blue,Dosbrak
1500,Young,,,,Laser Eyes,League Trophy,Red Jersey Torn,Red,Dosbrak
1501,Standard,Winner Hat,Sweat,,,,Red Jersey,Green,Dosbrak
1502,Standard,Wooly Hat,,Gold Mouthguard,,Fire Ball,Red Jersey,Blue,Dosbrak
1503,Standard,BA Snapback,England Paint,,,,,Orange,Dosbrak
1504,Standard,,,,,Captain Armband,Black Jersey,Red,Dosbrak
1505,Young,,,,Wayfarers,Fire Ball,Blue Jersey,Red,Dosbrak
1506,Standard,BA Snapback,,,,Fire Ball,Red Jersey,Orange,Dosbrak
1507,Standard,BA Snapback,Sweat,Medal,,Fire Ball,Red Jersey,Blue,Dosbrak
1508,Old,Winner Hat,,,Laser Eyes,Pigskin Ball,Red Jersey,Team,Dosbrak
1509,Young,,England Paint,,,,,Green,Dosbrak
1510,Standard,,,Gold Mouthguard,,Pigskin Ball,Red Jersey,Red,Dosbrak
1511,Standard,Winner Hat,Sweat,,Bloody Eye,European Trophy,Suit,Black,Dosbrak
1512,Old,BA Snapback,,,Bloody Eye,,White Jersey,Orange,Dosbrak
1513,Standard,Winner Hat,,Medal,,Pigskin Ball,Suit,Red,Dosbrak
1514,Standard,Title Crown,,,,Yellow Card,Blue Jersey,Green,Dosbrak
1515,Old,Winner Hat,,,Laser Eyes,European Trophy,Red Jersey Torn,Black,Dosbrak
1516,Young,,,,,Please Buy Rooney,Managers Jacket,Green,Dosbrak
1517,Standard,BA Snapback,,Diamond Grill,,Captain Armband,Black Jersey,Black,Dosbrak
1518,Old,Wooly Hat,,,,,Red Jersey,Black,Dosbrak
1519,Standard,Wooly Hat,,,,,Red Jersey,Red,Dosbrak
1520,Standard,Winner Hat,Sweat,Gold Mouthguard,,Yellow Card,Suit,Green,Dosbrak
1521,Standard,,,,Wayfarers,Yellow Card,Black Jersey,Green,Dosbrak
1522,Old,BA Snapback,,,,League Trophy,Red Jersey Torn,Blockasset,Dosbrak
1523,Standard,Wooly Hat,Sweat,,,European Trophy,Red Jersey,Green,Dosbrak
1524,Standard,,,,,Confetti,White Jersey,Green,Dosbrak
1525,Old,Crown,,,,Pigskin Ball,White Jersey,Blue,Dosbrak
1526,Young,,,,,Pigskin Ball,Red Jersey,Blockasset,Dosbrak
1527,Young,,,,Wayfarers,,Patriot Flag,Blockasset,Dosbrak
1528,Standard,,,,Wayfarers,Yellow Card,White Jersey,Blockasset,Dosbrak
1529,Standard,Winner Hat,,,,Pigskin Ball,Patriot Flag,Red,Dosbrak
1530,Standard,,,,Wayfarers,Yellow Card,Black Jersey,Green,Dosbrak
1531,Standard,,,Medal,,Please Buy Rooney,Black Jersey,Blockasset,Dosbrak
1532,Standard,,,,Wayfarers,,Red Jersey,Green,Dosbrak
1533,Old,Winner Hat,,,,Yellow Card,Suit,Blue,Dosbrak
1534,Standard,,Sweat,,Bloody Eye,League Trophy,Red Jersey Torn,Red,Dosbrak
1535,Young,,,,Bloody Eye,Pigskin Ball,Patriot Flag,Orange,Dosbrak
1536,Standard,Wooly Hat,Sweat,Gold Mouthguard,Bloody Eye,Yellow Card,Red Jersey,Black,Dosbrak
1537,Young,,,,,Confetti,White Jersey,Blue,Dosbrak
1538,Standard,,Sweat,Medal,,Yellow Card,Blue Jersey,Black,Dosbrak
1539,Standard,,,,,,Red Jersey,Black,Dosbrak
1540,Standard,,,,Laser Eyes,Diamond Ball,White Jersey,Blue,Dosbrak
1541,Old,Title Crown,,,Bloody Eye,Please Buy Rooney,Black Jersey,Green,Dosbrak
1542,Standard,,,,Wayfarers,Please Buy Rooney,Training Hoodie,Green,Dosbrak
1543,Old,,,Medal,,European Trophy,Red Jersey,Black,Dosbrak
1544,Standard,,,Diamond Grill,,League Trophy,Red Jersey Torn,Orange,Dosbrak
1545,Old,,,,Bloody Eye,Captain Armband,Black Jersey,Green,Dosbrak
1546,Young,,,Medal,,Please Buy Rooney,White Jersey,Team,Dosbrak
1547,Young,,,,Wayfarers,,Blue Jersey,Red,Dosbrak
1548,Old,Wooly Hat,,,,Fire Ball,Red Jersey,Green,Dosbrak
1549,Young,,,Diamond Grill,,,Patriot Flag,Team,Dosbrak
1550,Old,,,Gold Mouthguard,Bloody Eye,European Trophy,Red Jersey,Black,Dosbrak
1551,Standard,,,Gold Mouthguard,Wayfarers,Pigskin Ball,Blue Jersey,Green,Dosbrak
1552,Young,,,Gold Mouthguard,Bloody Eye,Yellow Card,White Jersey,Red,Dosbrak
1553,Standard,,,Medal,,,Blue Jersey,Green,Dosbrak
1554,Standard,,,,,Yellow Card,White Jersey,Blue,Dosbrak
1555,Standard,,,Medal,,,Blue Jersey,Red,Dosbrak
1556,Young,BA Snapback,,Diamond Grill,,Please Buy Rooney,White Jersey,Black,Dosbrak
1557,Standard,,,Gold Mouthguard,Wayfarers,Yellow Card,Black Jersey,Orange,Dosbrak
1558,Standard,Wooly Hat,Sweat,,,Pigskin Ball,Red Jersey,Stadium,Dosbrak
1559,Standard,Winner Hat,,,Wayfarers,,Red Jersey,Blue,Dosbrak
1560,Standard,,Sweat,Gold Mouthguard,Wayfarers,Boot Award,Red Jersey,Orange,Dosbrak
1561,Old,,,,,League Trophy,Red Jersey Torn,Green,Dosbrak
1562,Standard,,Sweat,,Laser Eyes,Confetti,Suit,Black,Dosbrak
1563,Standard,,Sweat,,Laser Eyes,Fire Ball,Red Jersey,Black,Dosbrak
1564,Standard,,Sweat,,Wayfarers,Captain Armband,Black Jersey,Red,Dosbrak
1565,Old,Wooly Hat,,,,Confetti,Red Jersey,Green,Dosbrak
1566,Standard,BA Snapback,,,Wayfarers,Boot Award,Suit,Orange,Dosbrak
1567,Standard,,,,Wayfarers,Boot Award,Managers Jacket,Blue,Dosbrak
1568,Standard,Wooly Hat,England Paint,,,,Red Jersey,Orange,Dosbrak
1569,Old,Winner Hat,,Gold Mouthguard,Wayfarers,Yellow Card,Suit,Blue,Dosbrak
1570,Standard,Title Crown,,,Wayfarers,Fire Ball,White Jersey,Green,Dosbrak
1571,Standard,Winner Hat,Sweat,,,Pigskin Ball,Red Jersey,Orange,Dosbrak
1572,Old,Winner Hat,,,,Boot Award,Training Hoodie,Black,Dosbrak
1573,Standard,Wooly Hat,,Diamond Grill,,League Trophy,Red Jersey,Blue,Dosbrak
1574,Standard,BA Snapback,,,,Yellow Card,White Jersey,Black,Dosbrak
1575,Standard,,,,,League Trophy,Red Jersey Torn,Black,Dosbrak
1576,Standard,Wooly Hat,,Gold Mouthguard,,European Trophy,Red Jersey,Black,Dosbrak
1577,Standard,,,,,,Red Jersey,Blue,Dosbrak
1578,Standard,,,,Wayfarers,Captain Armband,Black Jersey,Black,Dosbrak
1579,Standard,,,,Laser Eyes,Yellow Card,White Jersey,Green,Dosbrak
1580,Young,,,,,Captain Armband,Black Jersey,Green,Dosbrak
1581,Standard,,,,,Captain Armband,Black Jersey,Red,Dosbrak
1582,Old,,,,Wayfarers,Yellow Card,Patriot Flag,Orange,Dosbrak
1583,Standard,Wooly Hat,England Paint,Medal,Wayfarers,,Red Jersey,Green,Dosbrak
1584,Standard,Wooly Hat,England Paint,Medal,,,Red Jersey,Green,Dosbrak
1585,Standard,,Ad Beard,,,Please Buy Rooney,Blue Jersey,Green,Dosbrak
1586,Standard,BA Snapback,,,Bloody Eye,Pigskin Ball,Blue Jersey,Orange,Dosbrak
1587,Standard,BA Snapback,,,Bloody Eye,Please Buy Rooney,White Jersey,Green,Dosbrak
1588,Standard,,,,,Fire Ball,Black Jersey,Red,Dosbrak
1589,Young,Title Crown,,,,Fire Ball,Black Jersey,Green,Dosbrak
1590,Standard,Winner Hat,,,,,Managers Jacket,Red,Dosbrak
1591,Old,,,,,Confetti,Red Jersey,Orange,Dosbrak
1592,Old,,,Diamond Grill,,,Red Jersey Torn,Blue,Dosbrak
1593,Standard,Title Crown,,Medal,Wayfarers,Yellow Card,Red Jersey,Black,Dosbrak
1594,Standard,,Sweat,,,,Red Jersey Torn,Black,Dosbrak
1595,Old,BA Snapback,,,Wayfarers,League Trophy,Red Jersey Torn,Blue,Dosbrak
1596,Standard,Winner Hat,,Medal,Laser Eyes,Captain Armband,Black Jersey,Green,Dosbrak
1597,Standard,BA Snapback,Sweat,Gold Mouthguard,,Pigskin Ball,Red Jersey,Orange,Dosbrak
1598,Standard,,Sweat,,,League Trophy,Red Jersey Torn,Red,Dosbrak
1599,Standard,,England Paint,,,,,Red,Dosbrak
1600,Standard,Wooly Hat,,,,Yellow Card,Red Jersey,Red,Dosbrak
1601,Standard,,England Paint,,Bloody Eye,,,Blockasset,Dosbrak
1602,Young,,,,,,Training Hoodie,Black,Dosbrak
1603,Standard,Wooly Hat,Sweat,Diamond Grill,Wayfarers,,Red Jersey,Orange,Dosbrak
1604,Old,,,,,Pigskin Ball,Red Jersey,Blue,Dosbrak
1605,Standard,Wooly Hat,,,,Pigskin Ball,Red Jersey,Red,Dosbrak
1606,Old,,Sweat,,Wayfarers,Captain Armband,Black Jersey,Blue,Dosbrak
1607,Standard,BA Snapback,,Gold Mouthguard,,Yellow Card,Black Jersey,Blue,Dosbrak
1608,Standard,,,,Bloody Eye,Please Buy Rooney,Training Hoodie,Blue,Dosbrak
1609,Standard,,Sweat,,Wayfarers,Pigskin Ball,Training Hoodie,Black,Dosbrak
1610,Standard,Wooly Hat,England Paint,,,,Red Jersey,Red,Dosbrak
1611,Young,,,,Wayfarers,Fire Ball,Black Jersey,Orange,Dosbrak
1612,Old,,Sweat,,Bloody Eye,Pigskin Ball,White Jersey,Black,Dosbrak
1613,Young,,England Paint,,Wayfarers,,,Green,Dosbrak
1614,Standard,Winner Hat,,Diamond Grill,Bloody Eye,Captain Armband,Black Jersey,Green,Dosbrak
1615,Old,,,,Wayfarers,Fire Ball,Patriot Flag,Blockasset,Dosbrak
1616,Young,Winner Hat,,,Laser Eyes,Please Buy Rooney,Red Jersey,Orange,Dosbrak
1617,Old,Wooly Hat,,Medal,,,Red Jersey,Orange,Dosbrak
1618,Old,,,,Laser Eyes,,Patriot Flag,Orange,Dosbrak
1619,Standard,,Sweat,Gold Mouthguard,,,Black Jersey,Orange,Dosbrak
1620,Young,,,Medal,,,Patriot Flag,Green,Dosbrak
1621,Old,,Sweat,,,Confetti,Training Hoodie,Black,Dosbrak
1622,Young,,,,,League Trophy,Red Jersey Torn,Blue,Dosbrak
1623,Old,BA Snapback,,,,Pigskin Ball,Blue Jersey,Red,Dosbrak
1624,Standard,Wooly Hat,,Diamond Grill,,Pigskin Ball,Red Jersey,Green,Dosbrak
1625,Standard,Winner Hat,,,,Pigskin Ball,Suit,Red,Dosbrak
1626,Old,Title Crown,Sweat,,,Yellow Card,Black Jersey,Red,Dosbrak
1627,Standard,,,,,,Blue Jersey,Blue,Dosbrak
1628,Young,,,,Wayfarers,Pigskin Ball,Blue Jersey,Orange,Dosbrak
1629,Standard,,,Diamond Grill,,,Training Hoodie,Blockasset,Dosbrak
1630,Standard,,,,Laser Eyes,Captain Armband,Black Jersey,Red,Dosbrak
1631,Old,,,Gold Mouthguard,,Yellow Card,Red Jersey,Green,Dosbrak
1632,Young,,,Gold Mouthguard,,,Red Jersey,Blue,Dosbrak
1633,Standard,,,,,,Red Jersey,Red,Dosbrak
1634,Young,BA Snapback,England Paint,,Wayfarers,,,Black,Dosbrak
1635,Standard,Title Crown,,Medal,,,White Jersey,Black,Dosbrak
1636,Young,Wooly Hat,,Gold Mouthguard,,Yellow Card,Red Jersey,Team,Dosbrak
1637,Old,,,,Bloody Eye,Confetti,Blue Jersey,Black,Dosbrak
1638,Standard,Title Crown,,Medal,,Fire Ball,Black Jersey,Green,Dosbrak
1639,Standard,,,,,Yellow Card,Blue Jersey,Red,Dosbrak
1640,Standard,,,Gold Mouthguard,,Pigskin Ball,Black Jersey,Black,Dosbrak
1641,Standard,,Sweat,,,,White Jersey,Black,Dosbrak
1642,Standard,,,Diamond Grill,,Diamond Ball,Training Hoodie,Red,Dosbrak
1643,Standard,,,,Wayfarers,Yellow Card,White Jersey,Black,Dosbrak
1644,Standard,,,,,Fire Ball,Red Jersey,Black,Dosbrak
1645,Standard,,,,Laser Eyes,European Trophy,Training Hoodie,Orange,Dosbrak
1646,Standard,BA Snapback,,Medal,Bloody Eye,League Trophy,Red Jersey Torn,Blue,Dosbrak
1647,Standard,BA Snapback,Sweat,,Bloody Eye,Captain Armband,Black Jersey,Red,Dosbrak
1648,Standard,,,,,Captain Armband,Black Jersey,Blue,Dosbrak
1649,Standard,,England Paint,Diamond Grill,,,,Red,Dosbrak
1650,Standard,Winner Hat,,,,Pigskin Ball,Red Jersey,Orange,Dosbrak
1651,Young,,Sweat,,,Pigskin Ball,Red Jersey,Green,Dosbrak
1652,Old,,,Medal,,Pigskin Ball,White Jersey,Orange,Dosbrak
1653,Standard,,,,Bloody Eye,Yellow Card,Training Hoodie,Green,Dosbrak
1654,Standard,,England Paint,Gold Mouthguard,Wayfarers,,,Red,Dosbrak
1655,Standard,,,,,,Suit,Orange,Dosbrak
1656,Old,,,,,Please Buy Rooney,White Jersey,Red,Dosbrak
1657,Standard,Wooly Hat,Sweat,,,Captain Armband,Black Jersey,Orange,Dosbrak
1658,Standard,,,Medal,Bloody Eye,,Black Jersey,Blue,Dosbrak
1659,Standard,Winner Hat,,,,League Trophy,Red Jersey Torn,Green,Dosbrak
1660,Standard,Wooly Hat,Sweat,,,Yellow Card,Red Jersey,Black,Dosbrak
1661,Standard,Winner Hat,,Medal,Laser Eyes,Pigskin Ball,Suit,Blue,Dosbrak
1662,Standard,,,,Wayfarers,,Red Jersey,Green,Dosbrak
1663,Standard,,,Gold Mouthguard,Bloody Eye,Pigskin Ball,Suit,Blue,Dosbrak
1664,Standard,,Sweat,,,Fire Ball,Red Jersey,Green,Dosbrak
1665,Young,,,,,Please Buy Rooney,Training Hoodie,Blockasset,Dosbrak
1666,Standard,,,,,,Training Hoodie,Blue,Dosbrak
1667,Young,,,Diamond Grill,,League Trophy,Red Jersey Torn,Green,Dosbrak
1668,Standard,,,,Wayfarers,Confetti,Training Hoodie,Orange,Dosbrak
1669,Standard,,England Paint,Gold Mouthguard,,,,Black,Dosbrak
1670,Standard,,England Paint,,,,,Orange,Dosbrak
1671,Standard,,Sweat,,,Yellow Card,Blue Jersey,Green,Dosbrak
1672,Old,Winner Hat,Ad Beard,,Wayfarers,,Red Jersey,Black,Dosbrak
1673,Standard,,England Paint,,,,,Green,Dosbrak
1674,Old,,,,,Please Buy Rooney,Blue Jersey,Green,Dosbrak
1675,Old,,,,Wayfarers,Fire Ball,Suit,Black,Dosbrak
1676,Standard,,,,,Fire Ball,Red Jersey,Blockasset,Dosbrak
1677,Standard,Winner Hat,,,Laser Eyes,Captain Armband,Black Jersey,Green,Dosbrak
1678,Standard,Winner Hat,England Paint,,Bloody Eye,,,Blue,Dosbrak
1679,Young,,,,Bloody Eye,Yellow Card,Red Jersey,Green,Dosbrak
1680,Standard,Wooly Hat,,Medal,Laser Eyes,European Trophy,Red Jersey,Blue,Dosbrak
1681,Standard,Wooly Hat,,,,Diamond Ball,Red Jersey,Red,Dosbrak
1682,Standard,BA Snapback,,Diamond Grill,,,Blue Jersey,Green,Dosbrak
