Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1301,Standard,Hockey Helmet black,,Gold Teeth,,Gold Stick,White Jersey,Green,Dosbrak
1302,Standard,,,,Wayfarers,,Black Jersey,Green,Dosbrak
1303,Standard,Hockey Helmet black,,,,Gold Glove,Patriot,Black,Dosbrak
1304,Standard,,Sweat,,,Ice Stick,Blue Jersey,Red,Dosbrak
1305,Standard,Russian Hat,,,Wayfarers,Raining Pucks,White Jersey,Orange,Dosbrak
1306,Old,,,,Bruised Eye,Gold Glove,Black Jersey,Orange,Dosbrak
1307,Young,,,,Laser Eyes,,Blue Jersey,Blue,Dosbrak
1308,Old,,,,Wayfarers,,Black Jersey,Green,Dosbrak
1309,Old,,,,,Ice Stick,Blue Jersey,Russia,Dosbrak
1310,Old,,,,,Bloody Glove,Black Jersey,Blue,Dosbrak
1311,Standard,Hocky Helmet Gold,,Gold Teeth,,Ice Stick,Patriot,Orange,Dosbrak
1312,Standard,BA Snapback ,,,,Fire Stick,Red Jersey,Orange,Dosbrak
1313,Young,,,,Bruised Eye,Ice Stick,Black Jersey,Orange,Dosbrak
1314,Young,Hocky Helmet Gold,,,,Gold Stick,White Jersey,Black,Dosbrak
1315,Old,Russian Hat,,Jaws,Bruised Eye,Gold Glove,Solana Jersey,Orange,Dosbrak
1316,Young,Hockey Helmet black,,,,Bloody Glove,Blue Jersey,Green,Dosbrak
1317,Standard,,,,Wayfarers,Diamond Glove,Suit,Green,Dosbrak
1318,Standard,Hockey Helmet black,Big Beard,Jaws,Wayfarers,Gold Stick,Patriot,Red,Dosbrak
1319,Standard,Hockey Helmet black,,,,Ice Stick,Solana Jersey,Green,Dosbrak
1320,Standard,BA Snapback ,,,,Gold Stick,Black Jersey,Red,Dosbrak
1321,Standard,,Sweat,Jaws,Wayfarers,Gold Stick,Solana Jersey,Red,Dosbrak
1322,Standard,BA Snapback ,Sweat,Jaws,,Gold Glove,Solana Jersey,Red,Dosbrak
1323,Standard,,Bloody,,,Dentist,Patriot,Orange,Dosbrak
1324,Young,BA Snapback ,,Gold Teeth,,,White Jersey,Black,Dosbrak
1325,Standard,Hockey Helmet black,,,,Bloody Glove,White Jersey,Russia,Dosbrak
1326,Standard,Hocky Helmet Gold,,Jaws,,,The Red Machine,Green,Dosbrak
1327,Young,Russian Hat,,,,Gold Glove,Red Jersey,Orange,Dosbrak
1328,Standard,BA Snapback ,Bloody,Jaws,Wayfarers,Diamond Glove,Blue Jersey,Black,Dosbrak
1329,Standard,,Sweat,,Laser Eyes,,Patriot,Black,Dosbrak
1330,Standard,,,,,Fire Stick,Solana Jersey,Black,Dosbrak
1331,Standard,Russian Hat,,,Wayfarers,Raining Pucks,Patriot,Red,Dosbrak
1332,Standard,Russian Hat,,Diamond Grill,Wayfarers,Gold Stick,Solana Jersey,Black,Dosbrak
1333,Standard,Russian Hat,,,,Gold Glove,Solana Jersey,Red,Dosbrak
1334,Standard,Russian Hat,Sweat,,Laser Eyes,,Blue Jersey,Black,Dosbrak
1335,Young,,Sweat,,Bruised Eye,Diamond Stick,Red Jersey,Red,Dosbrak
1336,Standard,,,,,Raining Pucks,Black Jersey,Green,Dosbrak
1337,Young,Hocky Helmet Gold,,,,Bloody Glove,Black Jersey,Green,Dosbrak
1338,Standard,BA Snapback ,,Diamond Grill,,Raining Pucks,Black Jersey,Blue,Dosbrak
1339,Standard,BA Snapback ,,,,Fire Stick,Patriot,Black,Dosbrak
1340,Standard,,Bloody,,,Fire Stick,White Jersey,Hockey,Dosbrak
1341,Old,,,,Bruised Eye,Dentist,Patriot,Red,Dosbrak
1342,Standard,BA Snapback ,Bloody,,,Gold Stick,Black Jersey,Red,Dosbrak
1343,Young,BA Snapback ,,,,Gold Stick,Blue Jersey,Blue,Dosbrak
1344,Standard,,,,Wayfarers,Bloody Glove,Black Jersey,Green,Dosbrak
1345,Standard,,,Jaws,,Diamond Glove,Patriot,Blue,Dosbrak
1346,Standard,,Sweat,,Bruised Eye,Gold Stick,Black Jersey,Green,Dosbrak
1347,Young,Hocky Helmet Gold,,,Wayfarers,Bloody Glove,Red Jersey,Black,Dosbrak
1348,Standard,,,Jaws,,Bloody Glove,Blue Jersey,Blue,Dosbrak
1349,Young,Hockey Helmet black,Sweat,,Bruised Eye,Gold Stick,Solana Jersey,Red,Dosbrak
1350,Standard,Hockey Helmet black,,,,,Red Jersey,Black,Dosbrak
1351,Young,,Sweat,,Wayfarers,Diamond Glove,The Red Machine,Red,Dosbrak
1352,Young,BA Snapback ,Bloody,,Bruised Eye,Bloody Glove,Red Jersey,Blue,Dosbrak
1353,Standard,,,,Wayfarers,,White Jersey,Black,Dosbrak
1354,Young,,Bloody,Gold Teeth,Bruised Eye,Bloody Glove,Blue Jersey,Green,Dosbrak
1355,Standard,BA Snapback ,Bloody,,,Ice Stick,Patriot,Black,Dosbrak
1356,Old,BA Snapback ,,,,Fire Stick,Patriot,Green,Dosbrak
1357,Standard,,,,,,Suit,Black,Dosbrak
1358,Standard,,,Diamond Grill,,Raining Ice Pucks,Red Jersey,Black,Dosbrak
1359,Standard,,Sweat,,Laser Eyes,Raining Pucks,The Red Machine,Orange,Dosbrak
1360,Old,,,Jaws,,,Solana Jersey,Blue,Dosbrak
1361,Standard,,,,Bruised Eye,Gold Stick,Patriot,Black,Dosbrak
1362,Standard,Russian Hat,,,Wayfarers,Gold Glove,Patriot,Green,Dosbrak
1363,Standard,,,Diamond Grill,Bruised Eye,Raining Pucks,Red Jersey,Orange,Dosbrak
1364,Old,,Bloody,,,Gold Stick,Blue Jersey,Hockey,Dosbrak
1365,Standard,BA Snapback ,,Gold Teeth,Laser Eyes,Bloody Glove,White Jersey,Green,Dosbrak
1366,Young,,Sweat,Jaws,,Diamond Glove,Blue Jersey,Black,Dosbrak
1367,Standard,,Bloody,,Bruised Eye,Diamond Glove,Solana Jersey,Red,Dosbrak
1368,Standard,,,,,Diamond Glove,White Jersey,Black,Dosbrak
1369,Young,BA Snapback ,,Diamond Grill,Laser Eyes,Bloody Glove,Black Jersey,Blue,Dosbrak
1370,Old,Russian Hat,Sweat,,Wayfarers,,White Jersey,Russia,Dosbrak
1371,Standard,,Sweat,,,Ice Stick,Red Jersey,Orange,Dosbrak
1372,Standard,Hocky Helmet Gold,,,,,Solana Jersey,Blue,Dosbrak
1373,Standard,,Bloody,,,Bloody Glove,White Jersey,Orange,Dosbrak
1374,Old,,Sweat,,Laser Eyes,,Red Jersey,Green,Dosbrak
1375,Young,,,,,Fire Stick,Blue Jersey,Black,Dosbrak
1376,Old,Hockey Helmet black,Sweat,,,Diamond Stick,Astronaut,Red,Dosbrak
1377,Standard,,Bloody,Gold Teeth,Wayfarers,Fire Stick,Red Jersey,Green,Dosbrak
1378,Standard,Russian Hat,,Jaws,Laser Eyes,Gold Stick,White Jersey,Black,Dosbrak
1379,Old,,,,,Fire Stick,Red Jersey,Orange,Dosbrak
1380,Standard,,Sweat,Gold Teeth,,Gold Glove,Red Jersey,Orange,Dosbrak
1381,Standard,Hockey Helmet black,,,,Raining Pucks,Red Jersey,Blockasset,Dosbrak
1382,Old,,,,,Gold Glove,Red Jersey,Blue,Dosbrak
1383,Standard,,Bloody,,,Gold Glove,Red Jersey,Orange,Dosbrak
1384,Old,Hocky Helmet Gold,,,,Gold Stick,Blue Jersey,Russia,Dosbrak
1385,Standard,,,Jaws,,,White Jersey,Russia,Dosbrak
1386,Standard,,Sweat,Gold Teeth,,Fire Stick,Red Jersey,Russia,Dosbrak
1387,Standard,Hockey Helmet black,,,Wayfarers,,Black Jersey,Orange,Dosbrak
1388,Standard,Russian Hat,Sweat,,,Fire Stick,Red Jersey,Red,Dosbrak
1389,Standard,,Sweat,Diamond Grill,,Gold Glove,Red Jersey,Red,Dosbrak
1390,Standard,,,,Bruised Eye,Bloody Glove,Solana Jersey,Red,Dosbrak
1391,Old,,,,,Raining Pucks,White Jersey,Red,Dosbrak
1392,Standard,BA Snapback ,Bloody,Gold Teeth,Wayfarers,,Black Jersey,Blue,Dosbrak
1393,Young,,Sweat,,Wayfarers,,Patriot,Black,Dosbrak
1394,Standard,,,,,,White Jersey,Black,Dosbrak
1395,Standard,Russian Hat,Sweat,,,Gold Glove,White Jersey,Blockasset,Dosbrak
1396,Standard,,,Jaws,Wayfarers,Ice Stick,Blue Jersey,Green,Dosbrak
1397,Standard,,,Jaws,Wayfarers,Gold Glove,Suit,Red,Dosbrak
1398,Old,,,,,Fire Stick,Solana Jersey,Red,Dosbrak
1399,Standard,,,Jaws,,Bloody Glove,Patriot,Green,Dosbrak
1400,Standard,Hocky Helmet Gold,Sweat,,,,Red Jersey,Black,Dosbrak
1401,Standard,,,Gold Teeth,,Fire Stick,White Jersey,Red,Dosbrak
1402,Old,,,,,,The Red Machine,Green,Dosbrak
1403,Young,,,,,Gold Glove,Blue Jersey,Red,Dosbrak
1404,Young,,,Gold Teeth,Bruised Eye,Diamond Glove,Blue Jersey,Black,Dosbrak
1405,Standard,BA Snapback ,Bloody,,Wayfarers,Bloody Glove,Blue Jersey,Blockasset,Dosbrak
1406,Old,,Sweat,Gold Teeth,,Diamond Glove,Red Jersey,Green,Dosbrak
1407,Standard,,,Gold Teeth,Bruised Eye,Gold Glove,Red Jersey,Orange,Dosbrak
1408,Old,,,,,,Red Jersey,Orange,Dosbrak
1409,Standard,Russian Hat,,Diamond Grill,Bruised Eye,Raining Pucks,White Jersey,Red,Dosbrak
1410,Standard,,Sweat,,,Gold Stick,Blue Jersey,Red,Dosbrak
1411,Old,,Bloody,,Wayfarers,Ice Stick,Blue Jersey,Orange,Dosbrak
1412,Young,Russian Hat,,,Wayfarers,Bloody Glove,Red Jersey,Red,Dosbrak
1413,Standard,,Sweat,Diamond Grill,,Gold Stick,White Jersey,Blue,Dosbrak
1414,Young,Hockey Helmet black,Sweat,,,Gold Glove,Black Jersey,Blue,Dosbrak
1415,Old,BA Snapback ,,,,Fire Stick,Red Jersey,Blue,Dosbrak
1416,Standard,BA Snapback ,,,,,White Jersey,Black,Dosbrak
1417,Standard,,,Diamond Grill,,Dentist,Blue Jersey,Red,Dosbrak
1418,Old,,Sweat,,,,Solana Jersey,Red,Dosbrak
1419,Standard,,Bloody,Diamond Grill,Bruised Eye,Bloody Glove,Astronaut,Red,Dosbrak
1420,Old,,,Jaws,,Ice Stick,Patriot,Green,Dosbrak
1421,Old,,,Gold Teeth,,Diamond Glove,Suit,Blue,Dosbrak
1422,Standard,Russian Hat,,,,Gold Stick,Solana Jersey,Black,Dosbrak
1423,Old,,Big Beard,,,Diamond Glove,Red Jersey,Red,Dosbrak
1424,Standard,,,,,Gold Stick,Red Jersey,Black,Dosbrak
1425,Standard,Russian Hat,,,,Ice Stick,Red Jersey,Blockasset,Dosbrak
1426,Young,,,,,Raining Pucks,Red Jersey,Green,Dosbrak
1427,Standard,,,,Wayfarers,Fire Stick,Red Jersey,Orange,Dosbrak
1428,Standard,BA Snapback ,Sweat,Gold Teeth,,Bloody Glove,Patriot,Blue,Dosbrak
1429,Old,,,,Bruised Eye,Gold Glove,Red Jersey,Black,Dosbrak
1430,Standard,Hockey Helmet black,Sweat,,Wayfarers,Diamond Glove,White Jersey,Red,Dosbrak
1431,Young,,Bloody,,Wayfarers,,Suit,Green,Dosbrak
1432,Young,,,Jaws,Wayfarers,Bloody Glove,Black Jersey,Red,Dosbrak
1433,Standard,,Sweat,Jaws,Wayfarers,Dentist,Black Jersey,Black,Dosbrak
1434,Young,,Bloody,,Wayfarers,Gold Glove,Patriot,Black,Dosbrak
1435,Standard,Hockey Helmet black,,Diamond Grill,,Bloody Glove,Blue Jersey,Green,Dosbrak
1436,Young,BA Snapback ,,,,,Suit,Green,Dosbrak
1437,Standard,Hockey Helmet black,Big Beard,,,Gold Glove,White Jersey,Black,Dosbrak
1438,Standard,,,,Wayfarers,Raining Pucks,White Jersey,Green,Dosbrak
1439,Standard,,,,Wayfarers,Ice Stick,Solana Jersey,Red,Dosbrak
1440,Standard,,Sweat,Jaws,Wayfarers,Gold Stick,Patriot,Orange,Dosbrak
1441,Old,,,,Bruised Eye,Raining Pucks,Solana Jersey,Blue,Dosbrak
1442,Standard,Hocky Helmet Gold,Sweat,Jaws,,,White Jersey,Red,Dosbrak
1443,Standard,Russian Hat,Sweat,,,Ice Stick,Red Jersey,Blue,Dosbrak
1444,Standard,,,Jaws,,Raining Pucks,Solana Jersey,Orange,Dosbrak
1445,Standard,BA Snapback ,,,,Gold Stick,White Jersey,Black,Dosbrak
1446,Standard,,,,Wayfarers,Ice Stick,Red Jersey,Red,Dosbrak
1447,Standard,,,Gold Teeth,,Gold Glove,Black Jersey,Red,Dosbrak
1448,Standard,,Bloody,,,Ice Stick,Suit,Orange,Dosbrak
1449,Standard,,,Gold Teeth,Wayfarers,Ice Stick,Solana Jersey,Russia,Dosbrak
1450,Standard,,,,,,Blue Jersey,Orange,Dosbrak
1451,Standard,Hockey Helmet black,Sweat,Gold Teeth,,Diamond Glove,Black Jersey,Green,Dosbrak
1452,Old,Hockey Helmet black,,Gold Teeth,,Ice Stick,Ice Ice Ovi,Red,Dosbrak
1453,Old,,Sweat,,Bruised Eye,Raining Pucks,Blue Jersey,Blockasset,Dosbrak
1454,Standard,,,,,Diamond Stick,Suit,Red,Dosbrak
1455,Young,BA Snapback ,Bloody,Gold Teeth,,Diamond Glove,Patriot,Orange,Dosbrak
1456,Standard,Hockey Helmet black,,Jaws,Bruised Eye,Diamond Glove,White Jersey,Blue,Dosbrak
1457,Standard,BA Snapback ,,,,Bloody Glove,Blue Jersey,Blockasset,Dosbrak
1458,Standard,,,,,Gold Glove,Black Jersey,Orange,Dosbrak
1459,Standard,Hockey Helmet black,,,Laser Eyes,Gold Glove,Solana Jersey,Green,Dosbrak
1460,Young,Hocky Helmet Gold,Bloody,,,,Black Jersey,Orange,Dosbrak
1461,Old,,,,Bruised Eye,Bloody Glove,The Red Machine,Russia,Dosbrak
1462,Old,,,,Wayfarers,Raining Pucks,Black Jersey,Russia,Dosbrak
1463,Standard,,,,,,The Red Machine,Red,Dosbrak
1464,Standard,BA Snapback ,,,Wayfarers,Gold Glove,White Jersey,Russia,Dosbrak
1465,Old,Russian Hat,,Jaws,,Fire Stick,Patriot,Red,Dosbrak
1466,Old,,Sweat,Jaws,,Gold Glove,White Jersey,Orange,Dosbrak
1467,Old,,Sweat,,Wayfarers,Diamond Stick,Red Jersey,Green,Dosbrak
1468,Old,,Sweat,,,Diamond Glove,Black Jersey,Red,Dosbrak
1469,Young,,,,Wayfarers,Fire Stick,Suit,Orange,Dosbrak
1470,Standard,,,Jaws,,,The Red Machine,Black,Dosbrak
1471,Standard,,,,Wayfarers,Diamond Stick,White Jersey,Blue,Dosbrak
1472,Standard,Russian Hat,Sweat,,,Bloody Glove,Red Jersey,Black,Dosbrak
1473,Standard,Russian Hat,,,,Dentist,Red Jersey,Orange,Dosbrak
1474,Standard,,Sweat,,Wayfarers,Gold Stick,Solana Jersey,Black,Dosbrak
1475,Old,Hocky Helmet Gold,,,,Bloody Glove,Red Jersey,Black,Dosbrak
1476,Old,,Sweat,,Bruised Eye,Gold Stick,Red Jersey,Red,Dosbrak
1477,Standard,,,,Bruised Eye,Gold Stick,Ice Ice Ovi,Green,Dosbrak
1478,Young,Hockey Helmet black,,,Laser Eyes,Diamond Glove,White Jersey,Green,Dosbrak
1479,Standard,Hockey Helmet black,Sweat,,Laser Eyes,Gold Glove,White Jersey,Blue,Dosbrak
1480,Standard,Hockey Helmet black,,,Wayfarers,Fire Stick,White Jersey,Black,Dosbrak
1481,Young,,,,,Ice Stick,Red Jersey,Black,Dosbrak
1482,Standard,Hockey Helmet black,,,,Ice Stick,Patriot,Red,Dosbrak
1483,Standard,Hockey Helmet black,,,,Raining Pucks,Black Jersey,Red,Dosbrak
1484,Standard,,,,Wayfarers,Gold Glove,Black Jersey,Black,Dosbrak
1485,Standard,,Bloody,,Wayfarers,,Patriot,Green,Dosbrak
1486,Standard,Russian Hat,,,,Raining Pucks,Blue Jersey,Orange,Dosbrak
1487,Standard,BA Snapback ,Sweat,,,,Blue Jersey,Black,Dosbrak
1488,Standard,,,,,Raining Ice Pucks,Red Jersey,Orange,Dosbrak
1489,Standard,,Sweat,,Laser Eyes,Ice Stick,White Jersey,Black,Dosbrak
1490,Standard,Hocky Helmet Gold,Sweat,Jaws,,Gold Glove,Red Jersey,Red,Dosbrak
1491,Standard,,,,,Diamond Glove,Black Jersey,Black,Dosbrak
1492,Old,,,,,,White Jersey,Orange,Dosbrak
1493,Standard,,Sweat,,Laser Eyes,,Suit,Black,Dosbrak
1494,Standard,,Sweat,,,Ice Stick,Red Jersey,Red,Dosbrak
1495,Old,Hockey Helmet black,Bloody,,,Raining Pucks,Red Jersey,Green,Dosbrak
1496,Old,,,,Wayfarers,Diamond Glove,Patriot,Black,Dosbrak
1497,Standard,BA Snapback ,,Gold Teeth,,,The Red Machine,Russia,Dosbrak
1498,Old,BA Snapback ,,,,Bloody Glove,Red Jersey,Blue,Dosbrak
1499,Standard,,,,,Diamond Stick,Blue Jersey,Black,Dosbrak
1500,Old,Russian Hat,,Jaws,,Ice Stick,Blue Jersey,Red,Dosbrak
1501,Standard,,,,Wayfarers,Gold Stick,Solana Jersey,Red,Dosbrak
1502,Old,,,,,Gold Stick,Red Jersey,Orange,Dosbrak
1503,Standard,,,,,,Black Jersey,Red,Dosbrak
1504,Standard,Russian Hat,,,Wayfarers,Ice Stick,Solana Jersey,Blue,Dosbrak
1505,Standard,Russian Hat,Sweat,Jaws,Wayfarers,Gold Stick,Black Jersey,Green,Dosbrak
1506,Standard,Hockey Helmet black,Bloody,,Bruised Eye,Fire Stick,White Jersey,Blockasset,Dosbrak
1507,Young,,,Jaws,Bruised Eye,Fire Stick,Black Jersey,Hockey,Dosbrak
1508,Standard,Russian Hat,,,Bruised Eye,Raining Pucks,The Red Machine,Russia,Dosbrak
1509,Standard,,,,Bruised Eye,Raining Pucks,Patriot,Red,Dosbrak
1510,Standard,Russian Hat,,,Laser Eyes,Gold Stick,White Jersey,Black,Dosbrak
1511,Old,Hockey Helmet black,,,Wayfarers,Gold Glove,Red Jersey,Black,Dosbrak
1512,Standard,,Sweat,,Wayfarers,,Red Jersey,Blue,Dosbrak
1513,Standard,,,,Wayfarers,Diamond Glove,Red Jersey,Black,Dosbrak
1514,Standard,,,Jaws,,,Solana Jersey,Blockasset,Dosbrak
1515,Standard,,Sweat,,,Raining Pucks,Blue Jersey,Red,Dosbrak
1516,Standard,,,Gold Teeth,Wayfarers,Ice Stick,Solana Jersey,Red,Dosbrak
1517,Standard,BA Snapback ,,,,Ice Stick,Blue Jersey,Blue,Dosbrak
1518,Standard,,Sweat,,,,Red Jersey,Blue,Dosbrak
1519,Standard,,,Diamond Grill,,Gold Glove,Patriot,Orange,Dosbrak
1520,Standard,,,,Wayfarers,Ice Stick,Suit,Orange,Dosbrak
1521,Old,,,,,Diamond Stick,Patriot,Blue,Dosbrak
1522,Old,BA Snapback ,,Jaws,,,Blue Jersey,Black,Dosbrak
1523,Standard,Russian Hat,,,,,White Jersey,Orange,Dosbrak
1524,Standard,Russian Hat,Sweat,,Bruised Eye,Gold Glove,Black Jersey,Green,Dosbrak
1525,Standard,BA Snapback ,,Jaws,,Raining Pucks,Solana Jersey,Green,Dosbrak
1526,Old,,,,,Ice Stick,Patriot,Black,Dosbrak
1527,Young,,,,,Gold Glove,Black Jersey,Black,Dosbrak
1528,Old,,Sweat,,Wayfarers,Bloody Glove,Solana Jersey,Red,Dosbrak
1529,Standard,,,,,Ice Stick,Patriot,Blockasset,Dosbrak
1530,Old,BA Snapback ,,,,Gold Glove,Black Jersey,Blue,Dosbrak
1531,Standard,,,,,Raining Pucks,Solana Jersey,Russia,Dosbrak
1532,Young,Hocky Helmet Gold,,Jaws,,Gold Stick,Solana Jersey,Blue,Dosbrak
1533,Standard,Hockey Helmet black,,Jaws,,Diamond Glove,Solana Jersey,Orange,Dosbrak
1534,Standard,Hockey Helmet black,,,,Bloody Glove,Black Jersey,Red,Dosbrak
1535,Young,,,,Bruised Eye,Bloody Glove,White Jersey,Black,Dosbrak
1536,Standard,Hockey Helmet black,,,,Diamond Glove,Blue Jersey,Black,Dosbrak
1537,Young,,,,,Ice Stick,Solana Jersey,Red,Dosbrak
1538,Standard,Hocky Helmet Gold,Sweat,,,Gold Glove,Black Jersey,Red,Dosbrak
1539,Standard,,Bloody,Gold Teeth,Laser Eyes,Ice Stick,Red Jersey,Red,Dosbrak
1540,Standard,Hockey Helmet black,,,Laser Eyes,Raining Pucks,White Jersey,Blue,Dosbrak
1541,Old,,Big Beard,,,Raining Pucks,Red Jersey,Black,Dosbrak
1542,Standard,,,Jaws,Laser Eyes,Raining Pucks,Patriot,Black,Dosbrak
1543,Old,,,,,Gold Stick,White Jersey,Black,Dosbrak
1544,Standard,Russian Hat,,Jaws,Wayfarers,Bloody Glove,White Jersey,Black,Dosbrak
1545,Standard,BA Snapback ,,,,Gold Glove,Red Jersey,Green,Dosbrak
1546,Standard,,,,,Gold Glove,Black Jersey,Black,Dosbrak
1547,Old,,Bloody,,,,Red Jersey,Blue,Dosbrak
1548,Standard,BA Snapback ,,,Wayfarers,Diamond Glove,Red Jersey,Orange,Dosbrak
1549,Young,Russian Hat,,,,,Black Jersey,Red,Dosbrak
1550,Standard,,Sweat,,,Bloody Glove,Black Jersey,Green,Dosbrak
1551,Standard,Hocky Helmet Gold,Sweat,Diamond Grill,,Fire Stick,Solana Jersey,Green,Dosbrak
1552,Standard,,Sweat,,Wayfarers,,White Jersey,Red,Dosbrak
1553,Young,Crown,Sweat,,Bruised Eye,,Black Jersey,Black,Dosbrak
1554,Standard,Russian Hat,,Diamond Grill,,Raining Pucks,The Red Machine,Russia,Dosbrak
1555,Standard,Russian Hat,,,Laser Eyes,Gold Glove,Black Jersey,Green,Dosbrak
1556,Standard,,,,Wayfarers,Bloody Glove,Black Jersey,Blockasset,Dosbrak
1557,Old,,,Diamond Grill,,Gold Stick,Red Jersey,Green,Dosbrak
1558,Standard,,,Jaws,Wayfarers,Gold Stick,Black Jersey,Orange,Dosbrak
1559,Old,BA Snapback ,,,,Raining Pucks,White Jersey,Green,Dosbrak
1560,Standard,,Sweat,Jaws,,Ice Stick,Patriot,Black,Dosbrak
1561,Standard,BA Snapback ,,,Laser Eyes,,White Jersey,Green,Dosbrak
1562,Standard,,,Gold Teeth,,Diamond Glove,Black Jersey,Russia,Dosbrak
1563,Old,Hockey Helmet black,,,Bruised Eye,,White Jersey,Red,Dosbrak
1564,Standard,,Sweat,,,Gold Glove,Suit,Red,Dosbrak
1565,Standard,,Bloody,,,Bloody Glove,Red Jersey,Red,Dosbrak
1566,Old,Hockey Helmet black,,Jaws,,Fire Stick,Solana Jersey,Russia,Dosbrak
1567,Standard,,,,Bruised Eye,Diamond Stick,White Jersey,Green,Dosbrak
1568,Old,,,,,Raining Pucks,Red Jersey,Green,Dosbrak
1569,Standard,BA Snapback ,,,Laser Eyes,Ice Stick,Patriot,Black,Dosbrak
1570,Standard,BA Snapback ,,,,Bloody Glove,Red Jersey,Blue,Dosbrak
1571,Standard,,,,Laser Eyes,Gold Glove,Black Jersey,Red,Dosbrak
1572,Standard,Russian Hat,,,,,Black Jersey,Blue,Dosbrak
1573,Standard,Hockey Helmet black,,,,Bloody Glove,Blue Jersey,Red,Dosbrak
1574,Old,,,,,Bloody Glove,Solana Jersey,Red,Dosbrak
1575,Old,BA Snapback ,,,Wayfarers,,Black Jersey,Red,Dosbrak
1576,Standard,Russian Hat,,Jaws,,Gold Stick,The Red Machine,Red,Dosbrak
1577,Standard,Hockey Helmet black,,,Bruised Eye,Gold Stick,Black Jersey,Green,Dosbrak
1578,Standard,,Sweat,,Wayfarers,Raining Pucks,White Jersey,Green,Dosbrak
1579,Standard,,,,Wayfarers,Ice Stick,White Jersey,Red,Dosbrak
1580,Standard,,,,,Gold Stick,White Jersey,Green,Dosbrak
1581,Standard,,Sweat,,,Gold Glove,White Jersey,Red,Dosbrak
1582,Standard,Hockey Helmet black,,,Wayfarers,,Red Jersey,Orange,Dosbrak
1583,Standard,,,,,Diamond Glove,Red Jersey,Green,Dosbrak
1584,Standard,Hocky Helmet Gold,,,Laser Eyes,Fire Stick,Suit,Red,Dosbrak
1585,Old,Hockey Helmet black,,,Wayfarers,Diamond Stick,Solana Jersey,Red,Dosbrak
1586,Young,,Bloody,,,Ice Stick,Patriot,Green,Dosbrak
1587,Standard,,,,,Gold Glove,Blue Jersey,Orange,Dosbrak
1588,Standard,BA Snapback ,,,,,Ice Ice Ovi,Green,Dosbrak
1589,Standard,,Sweat,,Bruised Eye,Gold Stick,Blue Jersey,Blue,Dosbrak
1590,Standard,,,Gold Teeth,Wayfarers,Ice Stick,Black Jersey,Red,Dosbrak
1591,Standard,,Sweat,,Laser Eyes,Gold Glove,Solana Jersey,Orange,Dosbrak
1592,Standard,,Sweat,Diamond Grill,,Bloody Glove,White Jersey,Blue,Dosbrak
1593,Standard,,Sweat,,,Raining Pucks,Blue Jersey,Blue,Dosbrak
1594,Standard,Russian Hat,Sweat,Gold Teeth,Laser Eyes,Ice Stick,Black Jersey,Blue,Dosbrak
1595,Old,,Bloody,Gold Teeth,,Gold Stick,Patriot,Orange,Dosbrak
1596,Old,,Sweat,,,,Suit,Orange,Dosbrak
1597,Standard,,,Jaws,,Bloody Glove,Patriot,Blue,Dosbrak
1598,Standard,,,Diamond Grill,Bruised Eye,,Blue Jersey,Green,Dosbrak
1599,Old,BA Snapback ,Sweat,,Wayfarers,Fire Stick,Blue Jersey,Green,Dosbrak
1600,Standard,,,Diamond Grill,,Raining Pucks,Black Jersey,Orange,Dosbrak
1601,Standard,,,,,Gold Stick,Black Jersey,Russia,Dosbrak
1602,Standard,,,,Bruised Eye,Raining Pucks,Blue Jersey,Red,Dosbrak
1603,Standard,,Big Beard,,,Ice Stick,Black Jersey,Green,Dosbrak
1604,Standard,,Sweat,Diamond Grill,,Gold Glove,Black Jersey,Red,Dosbrak
1605,Standard,Hockey Helmet black,,,,Raining Pucks,Black Jersey,Green,Dosbrak
1606,Standard,,Sweat,,,Bloody Glove,Patriot,Green,Dosbrak
1607,Young,Hockey Helmet black,,,,,Solana Jersey,Blue,Dosbrak
1608,Standard,Russian Hat,Sweat,,,Gold Glove,Red Jersey,Green,Dosbrak
1609,Standard,,Bloody,Jaws,Bruised Eye,,The Red Machine,Red,Dosbrak
1610,Standard,BA Snapback ,,Jaws,,Diamond Stick,Red Jersey,Orange,Dosbrak
1611,Standard,,,,,Diamond Glove,Red Jersey,Russia,Dosbrak
1612,Old,Hockey Helmet black,Bloody,,,Gold Stick,Suit,Red,Dosbrak
1613,Old,,,,,Raining Pucks,Black Jersey,Black,Dosbrak
1614,Young,,,,Wayfarers,Bloody Glove,Solana Jersey,Blue,Dosbrak
1615,Old,,,Jaws,Wayfarers,Diamond Glove,Black Jersey,Green,Dosbrak
1616,Standard,BA Snapback ,,,Laser Eyes,Dentist,White Jersey,Red,Dosbrak
1617,Standard,Hocky Helmet Gold,Sweat,,Bruised Eye,Ice Stick,White Jersey,Red,Dosbrak
1618,Standard,,,,,Fire Stick,Patriot,Orange,Dosbrak
1619,Standard,,,,Laser Eyes,Bloody Glove,Patriot,Red,Dosbrak
1620,Young,Hockey Helmet black,Sweat,Gold Teeth,,Gold Glove,Black Jersey,Black,Dosbrak
1621,Standard,,Sweat,,,Dentist,Patriot,Orange,Dosbrak
1622,Standard,,,,Wayfarers,Gold Stick,Suit,Orange,Dosbrak
1623,Standard,Russian Hat,,,,Gold Stick,Red Jersey,Blue,Dosbrak
1624,Standard,,,Gold Teeth,,,Black Jersey,Black,Dosbrak
