Edition,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature
1362,Old,,,,Eye Injury,,CM Jersey,Blue,Dosbrak
1363,Old,,,Diamond Grill,,,Blue Suit,Gold,Dosbrak
1364,Standard,BA Snapback,,,,,Yellow Jersey,Blue,Dosbrak
1365,Old,,,,,Ball,Blue Suit,Blue,Dosbrak
1366,Standard,,,Diamond Grill,Wayfarers,Boots,NZ Away Jersey,Gold,Dosbrak
1367,Standard,,,,Wayfarers,Old Ball,NZ Jersey,Purple,Dosbrak
1368,Standard,BA Snapback,,,,Old Ball,Solana Jersey,Orange,Dosbrak
1369,Old,,,,Laser Eyes,Gold Chain,NZ Away Jersey,Orange,Dosbrak
1370,Standard,Hat,Haka,,,Boots,Solana Jersey,Purple,Dosbrak
1371,Standard,,,Solana Mouthguard,,Ball,Yellow Jersey,Blue,Dosbrak
1372,Old,,,,,,NZ Old Jersey,Orange,Dosbrak
1373,Standard,,,,,Old Ball,NZ Away Jersey,Red,Dosbrak
1374,Old,BA Snapback,,,,NZ Ball,Solana Jersey,Red,Dosbrak
1375,Old,,,,,Ball,Shirt,Purple,Dosbrak
1376,Standard,Headband,Haka,,,,Blue Suit,Blue,Dosbrak
1377,Standard,,Bane,,,Egg Ball,Blue Suit,New Zealand,Dosbrak
1378,Standard,Headband,Haka,,,Ball,Solana Jersey,Blockasset,Dosbrak
1379,Standard,Hat,Haka,,,NZ Ball,Shirt,Orange,Dosbrak
1380,Standard,BA Snapback,,,,Old Ball,Yellow Jersey,Purple,Dosbrak
1381,Standard,Hat,Haka,,,NZ Ball,NZ Jersey,Orange,Dosbrak
1382,Standard,,,,,Crown Ball,Black Tie,Blue,Dosbrak
1383,Standard,,,,,Crown Ball,NZ Away Jersey,Gold,Dosbrak
1384,Old,,,,,Ball,NZ Jersey,Orange,Dosbrak
1385,Standard,,,Solana Mouthguard,,Ball,NZ Jersey,Black,Dosbrak
1386,Standard,Halo,,NZ Mouth Guard,Wayfarers,Ball,NZ Away Jersey,Red,Dosbrak
1387,Standard,,Haka,,Wayfarers,Crown Ball,NZ Away Jersey,Red,Dosbrak
1388,Standard,,Bane,,,,Solana Jersey,Red,Dosbrak
1389,Young,,,Solana Mouthguard,,NZ Ball,NZ Jersey,Black,Dosbrak
1390,Standard,,,NZ Mouth Guard,Eye Injury,Crown Ball,Shirt,Orange,Dosbrak
1391,Young,,,,,,Blue Suit,Blockasset,Dosbrak
1392,Old,,,,,NZ Ball,Blue Suit,Orange,Dosbrak
1393,Standard,Headband,,,,Ball,Yellow Jersey,Black,Dosbrak
1394,Standard,,,,Wayfarers,Old Ball,Solana Jersey,Black,Dosbrak
1395,Standard,,Sweat,,Laser Eyes,Boots,NZ Away Jersey,Black,Dosbrak
1396,Standard,Headband,,,,Gold Chain,NZ Away Jersey,Red,Dosbrak
1397,Standard,,,,,Ball,NZ Jersey,Black,Dosbrak
1398,Standard,,Haka,,Eye Injury,Crown Ball,CM Jersey,Black,Dosbrak
1399,Standard,Headband,Sweat,,Laser Eyes,Old Ball,NZ Away Jersey,Blue,Dosbrak
1400,Standard,Hat,Haka,,,Old Ball,Yellow Jersey,Blue,Dosbrak
1401,Standard,Hat,Haka,,,Ball,Blue Suit,Orange,Dosbrak
1402,Standard,,,Solana Mouthguard,,Ball,NZ Jersey,Orange,Dosbrak
1403,Young,Hat,,,,NZ Ball,Blue Suit,Orange,Dosbrak
1404,Standard,,,,,Crown Ball,Blue Suit,Purple,Dosbrak
1405,Standard,Headband,,,Wayfarers,Boots,Solana Jersey,Blue,Dosbrak
1406,Standard,Headband,,,,Crown Ball,NZ Away Jersey,Black,Dosbrak
1407,Standard,,,,Wayfarers,Ball,Shirt,Black,Dosbrak
1408,Standard,,,,,,NZ Jersey,Orange,Dosbrak
1409,Standard,,Haka,,Wayfarers,,NZ Away Jersey,Red,Dosbrak
1410,Standard,BA Snapback,,,,Old Ball,NZ Jersey,Purple,Dosbrak
1411,Old,,,NZ Mouth Guard,,Crown Ball,Blue Suit,Red,Dosbrak
1412,Standard,Halo,Haka,,,Old Ball,Solana Jersey,Blockasset,Dosbrak
1413,Standard,BA Snapback,,Solana Mouthguard,Wayfarers,Old Ball,NZ Away Jersey,Red,Dosbrak
1414,Standard,,,NZ Mouth Guard,,Boots,Black Tie,Red,Dosbrak
1415,Standard,,,,Wayfarers,Gold Chain,NZ Away Jersey,Orange,Dosbrak
1416,Standard,Hat,,,Wayfarers,Fire Ball,NZ Jersey,Red,Dosbrak
1417,Standard,,Haka,,Eye Injury,Crown Ball,Shirt,Orange,Dosbrak
1418,Standard,,Haka,,,NZ Ball,Shirt,Red,Dosbrak
1419,Standard,,,NZ Mouth Guard,,Fire Ball,Blue Suit,Purple,Dosbrak
1420,Old,,,,,,CM Jersey,Orange,Dosbrak
1421,Standard,,,Solana Mouthguard,,Old Ball,Blue Suit,Black,Dosbrak
1422,Standard,BA Snapback,,,,NZ Ball,Solana Jersey,Blockasset,Dosbrak
1423,Young,,,,Wayfarers,Crown Ball,NZ Away Jersey,Red,Dosbrak
1424,Old,,Haka,,Wayfarers,,Solana Jersey,Orange,Dosbrak
1425,Young,,Haka,,Eye Injury,,Solana Jersey,Black,Dosbrak
1426,Old,,,,,Fire Ball,Blue Suit,Red,Dosbrak
1427,Standard,Hat,,,Wayfarers,Boots,NZ Old Jersey,Red,Dosbrak
1428,Standard,,,,Eye Injury,Crown Ball,Solana Jersey,Red,Dosbrak
1429,Standard,BA Snapback,Bane,,,Old Ball,Solana Jersey,Red,Dosbrak
1430,Standard,Hat,,,,Boots,Shirt,Orange,Dosbrak
1431,Standard,,,,,Old Ball,NZ Jersey,Gold,Dosbrak
1432,Standard,,Haka,,,Crown Ball,NZ Jersey,Black,Dosbrak
1433,Young,,,NZ Mouth Guard,,,NZ Jersey,Purple,Dosbrak
1434,Old,Hat,Haka,,Laser Eyes,Crown Ball,Yellow Jersey,Blue,Dosbrak
1435,Old,Hat,Sweat,,,Egg Ball,NZ Jersey,Orange,Dosbrak
1436,Young,Headband,,NZ Mouth Guard,,,Blue Suit,Orange,Dosbrak
1437,Standard,,Haka,,,,Blue Suit,Blue,Dosbrak
1438,Young,Hat,,Diamond Grill,,Old Ball,CM Jersey,Orange,Dosbrak
1439,Standard,Headband,,,Wayfarers,NZ Ball,Solana Jersey,Purple,Dosbrak
1440,Standard,Hat,,,,Boots,NZ Jersey,Purple,Dosbrak
1441,Standard,,,,,Egg Ball,Yellow Jersey,Red,Dosbrak
1442,Standard,,Haka,,Eye Injury,Gold Chain,NZ Jersey,Orange,Dosbrak
1443,Old,,Bane,,,,CM Jersey,Blue,Dosbrak
1444,Standard,,,,Wayfarers,Ball,Yellow Jersey,Red,Dosbrak
1445,Old,,Sweat,,,NZ Ball,NZ Away Jersey,Red,Dosbrak
1446,Old,,,,Eye Injury,Boom Box,Shirt,Orange,Dosbrak
1447,Standard,,,,,Old Ball,Solana Jersey,Orange,Dosbrak
1448,Old,,,,Wayfarers,Fire Ball,Solana Jersey,Gold,Dosbrak
1449,Standard,Headband,,,Wayfarers,Gold Chain,NZ Old Jersey,Blockasset,Dosbrak
1450,Standard,,Haka,,,,NZ Jersey,Purple,Dosbrak
1451,Young,,,,Eye Injury,Old Ball,Blue Suit,Black,Dosbrak
1452,Standard,BA Snapback,Sweat,,,NZ Ball,NZ Away Jersey,Red,Dosbrak
1453,Old,,,Solana Mouthguard,,Old Ball,Solana Jersey,Purple,Dosbrak
1454,Standard,Headband,Sweat,Diamond Grill,,Fire Ball,Solana Jersey,Black,Dosbrak
1455,Standard,BA Snapback,,,,Fire Ball,Shirt,Purple,Dosbrak
1456,Old,BA Snapback,,,Wayfarers,,NZ Old Jersey,Black,Dosbrak
1457,Old,,,Diamond Grill,,Ball,Blue Suit,Red,Dosbrak
1458,Young,Headband,,,Wayfarers,Crown Ball,Yellow Jersey,Blockasset,Dosbrak
1459,Standard,Hat,,,,Ball,Solana Jersey,Blue,Dosbrak
1460,Old,Hat,,,,,Solana Jersey,Orange,Dosbrak
1461,Standard,Hat,,,,,Blue Suit,Red,Dosbrak
1462,Standard,,,,,Old Ball,Blue Suit,Purple,Dosbrak
1463,Old,,Haka,,,,NZ Jersey,Blue,Dosbrak
1464,Standard,,,,,Boots,NZ Old Jersey,Orange,Dosbrak
1465,Standard,Hat,Haka,,,Crown Ball,Yellow Jersey,Red,Dosbrak
1466,Standard,Hat,,,,,Solana Jersey,Black,Dosbrak
1467,Young,,Haka,,,Crown Ball,Solana Jersey,Purple,Dosbrak
1468,Standard,BA Snapback,Haka,,,,CM Jersey,Orange,Dosbrak
1469,Standard,,,Solana Mouthguard,Eye Injury,,CM Jersey,Black,Dosbrak
1470,Standard,BA Snapback,,,,Egg Ball,NZ Jersey,Red,Dosbrak
1471,Standard,Halo,Sweat,NZ Mouth Guard,,Egg Ball,NZ Jersey,Red,Dosbrak
1472,Standard,BA Snapback,,,,Crown Ball,NZ Jersey,Orange,Dosbrak
1473,Standard,BA Snapback,,,,Boom Box,NZ Away Jersey,Black,Dosbrak
1474,Standard,,Haka,,Wayfarers,Gold Chain,NZ Jersey,Blue,Dosbrak
1475,Standard,,Haka,,Wayfarers,,NZ Jersey,Blue,Dosbrak
1476,Old,Headband,Sweat,NZ Mouth Guard,,Fire Ball,NZ Jersey,Orange,Dosbrak
1477,Standard,,,Diamond Grill,,Egg Ball,Shirt,Orange,Dosbrak
1478,Standard,,,,Wayfarers,Gold Chain,NZ Jersey,Red,Dosbrak
1479,Young,,Haka,,Laser Eyes,Boots,Solana Jersey,Blue,Dosbrak
1480,Young,,,NZ Mouth Guard,,,NZ Jersey,Orange,Dosbrak
1481,Standard,BA Snapback,Haka,,,NZ Ball,NZ Jersey,Red,Dosbrak
1482,Old,,,,Eye Injury,,CM Jersey,Orange,Dosbrak
1483,Young,BA Snapback,Sweat,Solana Mouthguard,Wayfarers,,NZ Away Jersey,Black,Dosbrak
1484,Standard,Headband,,Solana Mouthguard,,Crown Ball,CM Jersey,Blockasset,Dosbrak
1485,Standard,Headband,,,,NZ Ball,CM Jersey,Red,Dosbrak
1486,Young,Hat,Haka,,,Egg Ball,NZ Jersey,Gold,Dosbrak
1487,Standard,Halo,,,,Gold Chain,NZ Jersey,Purple,Dosbrak
1488,Old,,,,Wayfarers,Ball,Solana Jersey,Red,Dosbrak
1489,Standard,Halo,,,Wayfarers,NZ Ball,CM Jersey,Orange,Dosbrak
1490,Standard,,,Diamond Grill,,Ball,NZ Jersey,Orange,Dosbrak
1491,Old,BA Snapback,Sweat,NZ Mouth Guard,,Boom Box,Yellow Jersey,Red,Dosbrak
1492,Standard,,,,Wayfarers,Crown Ball,Shirt,Purple,Dosbrak
1493,Young,,,,Eye Injury,Diamond Ball,Solana Jersey,Black,Dosbrak
1494,Young,,,,Eye Injury,Ball,Solana Jersey,Blue,Dosbrak
1495,Standard,,Haka,,,Egg Ball,CM Jersey,Black,Dosbrak
1496,Standard,,,,,Egg Ball,Blue Suit,Blockasset,Dosbrak
1497,Standard,,,,,Crown Ball,CM Jersey,Blue,Dosbrak
1498,Old,,Haka,,,,Shirt,Red,Dosbrak
1499,Standard,BA Snapback,Haka,,,NZ Ball,Blue Suit,Orange,Dosbrak
1500,Standard,Headband,,,,NZ Ball,Yellow Jersey,Red,Dosbrak
1501,Standard,Halo,,,,Ball,Shirt,Blue,Dosbrak
1502,Standard,,,,Laser Eyes,Crown Ball,Black Tie,Red,Dosbrak
1503,Young,Hat,,,,Crown Ball,CM Jersey,Black,Dosbrak
1504,Old,,Haka,,,NZ Ball,Blue Suit,Blockasset,Dosbrak
1505,Standard,Halo,,,Laser Eyes,NZ Ball,Shirt,Red,Dosbrak
1506,Old,,Sweat,,,Old Ball,NZ Jersey,Purple,Dosbrak
1507,Standard,,,,Eye Injury,Diamond Ball,CM Jersey,Black,Dosbrak
1508,Young,,Haka,,,Ball,NZ Jersey,Black,Dosbrak
1509,Standard,,,,,Fire Ball,CM Jersey,Black,Dosbrak
1510,Standard,,Haka,,Eye Injury,Boots,NZ Away Jersey,Red,Dosbrak
1511,Standard,Halo,Sweat,,,,NZ Away Jersey,Black,Dosbrak
1512,Standard,,Haka,,Eye Injury,Gold Chain,Solana Jersey,Purple,Dosbrak
1513,Young,,Sweat,,,Old Ball,NZ Old Jersey,Red,Dosbrak
1514,Standard,,Haka,,,Gold Chain,Solana Jersey,Blue,Dosbrak
1515,Standard,,,,,Crown Ball,NZ Away Jersey,Black,Dosbrak
1516,Young,,,,Wayfarers,Gold Chain,NZ Jersey,Red,Dosbrak
1517,Standard,,Sweat,NZ Mouth Guard,,Boots,Yellow Jersey,Orange,Dosbrak
1518,Standard,,,,Wayfarers,NZ Ball,Shirt,Black,Dosbrak
1519,Old,Hat,,,,Fire Ball,Blue Suit,Black,Dosbrak
1520,Young,,,,,Old Ball,NZ Jersey,Orange,Dosbrak
1521,Standard,,,Solana Mouthguard,Laser Eyes,Ball,NZ Away Jersey,Purple,Dosbrak
1522,Old,Headband,,Solana Mouthguard,Wayfarers,Old Ball,CM Jersey,Orange,Dosbrak
1523,Standard,Halo,,,Wayfarers,Diamond Ball,NZ Jersey,Black,Dosbrak
1524,Standard,,Sweat,NZ Mouth Guard,Wayfarers,NZ Ball,Yellow Jersey,Orange,Dosbrak
1525,Standard,,,,Eye Injury,NZ Ball,Yellow Jersey,Orange,Dosbrak
1526,Old,BA Snapback,,,,,CM Jersey,Orange,Dosbrak
1527,Young,,,,,Ball,Solana Jersey,Gold,Dosbrak
1528,Young,,,Diamond Grill,Eye Injury,Ball,Shirt,Red,Dosbrak
1529,Standard,,Haka,,,Ball,NZ Jersey,Purple,Dosbrak
1530,Standard,Headband,,,,Gold Chain,NZ Away Jersey,Black,Dosbrak
1531,Standard,,,,,Boom Box,Solana Jersey,Orange,Dosbrak
1532,Standard,Crown,Haka,,Wayfarers,Boots,NZ Away Jersey,Black,Dosbrak
1533,Standard,,,Solana Mouthguard,,Crown Ball,NZ Jersey,Orange,Dosbrak
1534,Standard,BA Snapback,Haka,,Wayfarers,Ball,NZ Jersey,Blue,Dosbrak
1535,Standard,,,Solana Mouthguard,Eye Injury,Crown Ball,Shirt,Red,Dosbrak
1536,Old,,,,,Boom Box,NZ Away Jersey,Red,Dosbrak
1537,Standard,,,Solana Mouthguard,,Egg Ball,Blue Suit,Blockasset,Dosbrak
1538,Standard,BA Snapback,Bane,,,Crown Ball,Yellow Jersey,Orange,Dosbrak
1539,Standard,,,,Wayfarers,Old Ball,Solana Jersey,Blue,Dosbrak
1540,Standard,,Sweat,,Eye Injury,NZ Ball,Solana Jersey,Black,Dosbrak
1541,Old,,,,Laser Eyes,,Solana Jersey,Blue,Dosbrak
1542,Standard,,,Solana Mouthguard,Laser Eyes,,Black Tie,Gold,Dosbrak
1543,Standard,BA Snapback,,,Wayfarers,NZ Ball,Solana Jersey,Orange,Dosbrak
1544,Standard,BA Snapback,,,,,Blue Suit,Blue,Dosbrak
1545,Old,,,,Laser Eyes,NZ Ball,Solana Jersey,Red,Dosbrak
1546,Standard,BA Snapback,,,,,NZ Jersey,Orange,Dosbrak
1547,Standard,Hat,Sweat,Solana Mouthguard,,Old Ball,NZ Old Jersey,Purple,Dosbrak
1548,Young,,,Diamond Grill,,Ball,NZ Old Jersey,Black,Dosbrak
1549,Standard,Headband,,NZ Mouth Guard,,Boots,NZ Away Jersey,Red,Dosbrak
1550,Old,,Sweat,NZ Mouth Guard,,Gold Chain,NZ Jersey,Orange,Dosbrak
1551,Standard,Halo,,,,Egg Ball,NZ Jersey,Black,Dosbrak
1552,Standard,BA Snapback,,,Wayfarers,Boom Box,CM Jersey,Black,Dosbrak
1553,Young,Halo,,NZ Mouth Guard,Wayfarers,Gold Chain,NZ Away Jersey,Orange,Dosbrak
1554,Young,Hat,Haka,,,,Blue Suit,Black,Dosbrak
1555,Old,,,,Eye Injury,Crown Ball,CM Jersey,Black,Dosbrak
1556,Standard,,Bane,,Eye Injury,Old Ball,Yellow Jersey,Blue,Dosbrak
1557,Standard,,,,,Fire Ball,NZ Away Jersey,Orange,Dosbrak
1558,Standard,,,,Wayfarers,Gold Chain,NZ Old Jersey,Red,Dosbrak
1559,Old,BA Snapback,,Solana Mouthguard,Wayfarers,Diamond Ball,NZ Jersey,Red,Dosbrak
1560,Standard,Headband,,NZ Mouth Guard,,NZ Ball,Yellow Jersey,Black,Dosbrak
1561,Old,Halo,,Solana Mouthguard,Wayfarers,Boots,NZ Jersey,Orange,Dosbrak
1562,Old,Headband,,,Wayfarers,NZ Ball,NZ Jersey,Black,Dosbrak
1563,Old,,,Solana Mouthguard,,Boom Box,Shirt,Blue,Dosbrak
1564,Standard,Headband,Bane,NZ Mouth Guard,,Boots,Shirt,Orange,Dosbrak
1565,Old,Headband,,,,Crown Ball,Solana Jersey,Blockasset,Dosbrak
1566,Standard,,,Diamond Grill,Laser Eyes,Crown Ball,NZ Jersey,Black,Dosbrak
1567,Standard,,,,Wayfarers,NZ Ball,Solana Jersey,Red,Dosbrak
1568,Old,,Sweat,Solana Mouthguard,Wayfarers,Ball,Solana Jersey,Red,Dosbrak
1569,Standard,BA Snapback,,,Laser Eyes,NZ Ball,Solana Jersey,Black,Dosbrak
1570,Old,,,,,Crown Ball,NZ Jersey,Red,Dosbrak
1571,Standard,BA Snapback,,Diamond Grill,,Ball,NZ Jersey,Blue,Dosbrak
1572,Old,,,,,Boom Box,Shirt,Purple,Dosbrak
1573,Standard,Hat,Haka,,,Ball,Solana Jersey,Black,Dosbrak
1574,Standard,BA Snapback,Sweat,Solana Mouthguard,Wayfarers,,NZ Jersey,Orange,Dosbrak
1575,Old,Headband,,Diamond Grill,,NZ Ball,CM Jersey,Purple,Dosbrak
1576,Standard,Hat,Sweat,NZ Mouth Guard,,,NZ Away Jersey,Orange,Dosbrak
1577,Standard,,Haka,,Wayfarers,Crown Ball,NZ Jersey,Black,Dosbrak
1578,Standard,Hat,,Diamond Grill,,,Black Tie,Black,Dosbrak
1579,Standard,,,Diamond Grill,,Crown Ball,Blue Suit,Blue,Dosbrak
1580,Standard,Hat,,,,,Astronaut,Orange,Dosbrak
1581,Standard,,Haka,,,Ball,CM Jersey,Purple,Dosbrak
1582,Standard,Headband,,,Wayfarers,Old Ball,NZ Jersey,Purple,Dosbrak
1583,Standard,Headband,,Solana Mouthguard,,Gold Chain,Yellow Jersey,Orange,Dosbrak
1584,Standard,,,NZ Mouth Guard,Wayfarers,Ball,NZ Away Jersey,Blue,Dosbrak
1585,Standard,BA Snapback,,,,Fire Ball,CM Jersey,Orange,Dosbrak
1586,Standard,Crown,,,,Crown Ball,Solana Jersey,Orange,Dosbrak
1587,Standard,,,,,Ball,NZ Jersey,Orange,Dosbrak
1588,Old,,Sweat,,,Crown Ball,CM Jersey,Orange,Dosbrak
1589,Young,Hat,,,,Boots,Solana Jersey,Red,Dosbrak
1590,Standard,,,,Eye Injury,Old Ball,CM Jersey,Blue,Dosbrak
1591,Standard,Hat,,,,Old Ball,Solana Jersey,Blue,Dosbrak
1592,Standard,Hat,,,,Fire Ball,Yellow Jersey,Purple,Dosbrak
1593,Standard,Hat,Haka,,,Crown Ball,Solana Jersey,Blue,Dosbrak
1594,Old,Headband,Haka,,Wayfarers,Boots,Solana Jersey,Orange,Dosbrak
1595,Standard,Headband,,,,Boots,Shirt,Red,Dosbrak
1596,Standard,BA Snapback,,Diamond Grill,Laser Eyes,Crown Ball,Solana Jersey,Blue,Dosbrak
1597,Standard,,Sweat,NZ Mouth Guard,Eye Injury,NZ Ball,CM Jersey,Red,Dosbrak
1598,Old,Hat,,,Wayfarers,Old Ball,Shirt,Gold,Dosbrak
1599,Standard,,Sweat,,,Old Ball,Yellow Jersey,Red,Dosbrak
1600,Young,,,,Eye Injury,Ball,NZ Jersey,Black,Dosbrak
1601,Standard,Hat,,Solana Mouthguard,Wayfarers,Old Ball,Solana Jersey,Red,Dosbrak
1602,Standard,Headband,,,Wayfarers,Crown Ball,Yellow Jersey,Black,Dosbrak
1603,Standard,,Haka,,,Gold Chain,Yellow Jersey,Blue,Dosbrak
1604,Standard,Headband,,Solana Mouthguard,,,CM Jersey,Blue,Dosbrak
1605,Standard,,Haka,,Eye Injury,NZ Ball,Solana Jersey,Purple,Dosbrak
1606,Standard,,Haka,,Eye Injury,Old Ball,Astronaut,Blockasset,Dosbrak
1607,Standard,,,,,Boots,NZ Away Jersey,Red,Dosbrak
1608,Standard,,,Solana Mouthguard,Eye Injury,NZ Ball,Blue Suit,Black,Dosbrak
1609,Old,,,,,Gold Chain,Yellow Jersey,Black,Dosbrak
1610,Standard,BA Snapback,,,,,NZ Away Jersey,Purple,Dosbrak
1611,Standard,,,Solana Mouthguard,,Boots,NZ Away Jersey,Black,Dosbrak
1612,Standard,Headband,,Diamond Grill,,Gold Chain,NZ Away Jersey,Purple,Dosbrak
1613,Old,,,Solana Mouthguard,,NZ Ball,NZ Jersey,Purple,Dosbrak
1614,Standard,,,,Wayfarers,NZ Ball,NZ Old Jersey,Blockasset,Dosbrak
1615,Standard,,,,Laser Eyes,Old Ball,NZ Away Jersey,Red,Dosbrak
1616,Standard,,,NZ Mouth Guard,Wayfarers,Old Ball,Blue Suit,Black,Dosbrak
1617,Standard,,Haka,,,,Blue Suit,Red,Dosbrak
1618,Standard,Halo,Haka,,,Gold Chain,Shirt,Red,Dosbrak
1619,Young,,Sweat,,,Ball,CM Jersey,Black,Dosbrak
1620,Young,,,Solana Mouthguard,,Egg Ball,NZ Old Jersey,Red,Dosbrak
1621,Standard,Hat,Haka,,,Boots,Solana Jersey,Red,Dosbrak
1622,Old,Halo,,,,Old Ball,CM Jersey,Red,Dosbrak
1623,Young,,,,Eye Injury,Ball,Shirt,Black,Dosbrak
1624,Young,,,NZ Mouth Guard,Eye Injury,,CM Jersey,Blue,Dosbrak
1625,Standard,,Sweat,Diamond Grill,Wayfarers,Old Ball,NZ Away Jersey,Red,Dosbrak
1626,Young,,,Diamond Grill,Wayfarers,Gold Chain,Blue Suit,Red,Dosbrak
1627,Standard,,,,,Boots,NZ Old Jersey,Gold,Dosbrak
1628,Standard,,,,Laser Eyes,NZ Ball,Solana Jersey,Orange,Dosbrak
1629,Standard,Headband,,,,,NZ Away Jersey,Black,Dosbrak
1630,Standard,,Haka,,,Old Ball,NZ Jersey,Blue,Dosbrak
1631,Old,,,NZ Mouth Guard,,Egg Ball,NZ Old Jersey,Orange,Dosbrak
1632,Young,,Sweat,,,Gold Chain,NZ Away Jersey,Black,Dosbrak
1633,Old,Headband,Haka,,,Boom Box,CM Jersey,Orange,Dosbrak
1634,Old,,,,,,Shirt,Black,Dosbrak
1635,Old,Hat,,,Wayfarers,Old Ball,NZ Jersey,Purple,Dosbrak
1636,Standard,Halo,,,,Boots,NZ Away Jersey,Purple,Dosbrak
1637,Old,Hat,Haka,,,Old Ball,NZ Away Jersey,Orange,Dosbrak
1638,Old,,,,Wayfarers,NZ Ball,Yellow Jersey,Black,Dosbrak
1639,Standard,Headband,Sweat,Solana Mouthguard,,Ball,NZ Away Jersey,Blockasset,Dosbrak
1640,Young,,,,Eye Injury,Old Ball,NZ Jersey,Orange,Dosbrak
1641,Young,Hat,,,Wayfarers,Old Ball,CM Jersey,Black,Dosbrak
1642,Standard,,Haka,,Eye Injury,Crown Ball,NZ Jersey,Blue,Dosbrak
1643,Standard,,Haka,,Eye Injury,Ball,Yellow Jersey,Blockasset,Dosbrak
1644,Standard,BA Snapback,,,Laser Eyes,Crown Ball,Shirt,Blue,Dosbrak
1645,Standard,BA Snapback,,,,Crown Ball,NZ Away Jersey,Purple,Dosbrak
1646,Standard,,,Diamond Grill,,NZ Ball,Blue Suit,Gold,Dosbrak
1647,Old,Hat,,,,Ball,NZ Away Jersey,Blue,Dosbrak
1648,Young,,,,Laser Eyes,NZ Ball,Blue Suit,Black,Dosbrak
1649,Standard,,,,,Crown Ball,Solana Jersey,Blue,Dosbrak
1650,Old,,,,,Gold Chain,Blue Suit,Black,Dosbrak
1651,Standard,Headband,,Solana Mouthguard,,,NZ Old Jersey,Red,Dosbrak
1652,Standard,,,,Laser Eyes,Crown Ball,NZ Jersey,Red,Dosbrak
1653,Standard,Headband,Sweat,,,NZ Ball,Solana Jersey,Blockasset,Dosbrak
1654,Standard,,Haka,,Wayfarers,Egg Ball,Shirt,Orange,Dosbrak
1655,Standard,Hat,Bane,,,NZ Ball,NZ Jersey,Black,Dosbrak
1656,Young,BA Snapback,,,,,NZ Jersey,Black,Dosbrak
1657,Young,Halo,,Solana Mouthguard,,Boots,NZ Jersey,Purple,Dosbrak
1658,Old,,,NZ Mouth Guard,,Old Ball,NZ Away Jersey,Purple,Dosbrak
1659,Standard,,,,,,NZ Old Jersey,Orange,Dosbrak
1660,Old,Hat,,,,,CM Jersey,Red,Dosbrak
1661,Young,Hat,Haka,,Laser Eyes,,Solana Jersey,Orange,Dosbrak
1662,Old,,Haka,,,,NZ Jersey,Red,Dosbrak
1663,Standard,,,,Eye Injury,Boots,NZ Away Jersey,Purple,Dosbrak
1664,Standard,,,,,Boots,CM Jersey,Blue,Dosbrak
1665,Standard,,,,,Gold Chain,CM Jersey,Black,Dosbrak
1666,Standard,,,NZ Mouth Guard,,Egg Ball,Blue Suit,Red,Dosbrak
1667,Old,Headband,,,,Boom Box,Solana Jersey,Black,Dosbrak
1668,Standard,,,Diamond Grill,,Old Ball,Solana Jersey,Purple,Dosbrak
1669,Standard,,,,Eye Injury,,Solana Jersey,Purple,Dosbrak
1670,Standard,,,,Wayfarers,Crown Ball,Blue Suit,Purple,Dosbrak
1671,Standard,Hat,,,,NZ Ball,NZ Jersey,Blue,Dosbrak
1672,Standard,,,NZ Mouth Guard,,,NZ Away Jersey,Red,Dosbrak
1673,Standard,,,NZ Mouth Guard,Eye Injury,Boots,Shirt,Blockasset,Dosbrak
1674,Standard,,,,,Gold Chain,Blue Suit,Orange,Dosbrak
1675,Standard,Halo,,,,,NZ Away Jersey,Black,Dosbrak
1676,Standard,,,NZ Mouth Guard,,Boots,NZ Away Jersey,Red,Dosbrak
1677,Standard,,Sweat,,,Old Ball,Solana Jersey,Black,Dosbrak
1678,Young,,Haka,,Laser Eyes,Gold Chain,Shirt,Purple,Dosbrak
1679,Standard,,,Diamond Grill,Wayfarers,Boots,CM Jersey,Black,Dosbrak
1680,Standard,,Sweat,,,Crown Ball,NZ Jersey,Blockasset,Dosbrak
1681,Young,BA Snapback,Haka,,Wayfarers,,NZ Jersey,Orange,Dosbrak
1682,Old,,,Diamond Grill,,Crown Ball,CM Jersey,Blue,Dosbrak
1683,Standard,BA Snapback,,Solana Mouthguard,,Ball,NZ Jersey,Purple,Dosbrak
1684,Standard,BA Snapback,,,,NZ Ball,NZ Jersey,Purple,Dosbrak
1685,Standard,Headband,,,,Old Ball,Solana Jersey,Black,Dosbrak
1686,Standard,,,,,Old Ball,CM Jersey,Blue,Dosbrak
1687,Standard,,,NZ Mouth Guard,,Ball,Shirt,Orange,Dosbrak
1688,Old,,,,,,Solana Jersey,Black,Dosbrak
1689,Standard,,Haka,,,Gold Chain,CM Jersey,Purple,Dosbrak
1690,Standard,Hat,Haka,,Wayfarers,Ball,CM Jersey,Purple,Dosbrak
1691,Old,,Haka,,,Boots,Solana Jersey,New Zealand,Dosbrak
1692,Young,,,,,Fire Ball,Blue Suit,Gold,Dosbrak
1693,Standard,,,NZ Mouth Guard,Wayfarers,Egg Ball,Shirt,Purple,Dosbrak
1694,Young,,,,,NZ Ball,Solana Jersey,Blockasset,Dosbrak
1695,Standard,Hat,,Solana Mouthguard,,Egg Ball,NZ Away Jersey,Blue,Dosbrak
1696,Standard,,Bane,,Eye Injury,Boots,Solana Jersey,Red,Dosbrak
